kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.defaultLanguage,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,contentDetails.regionRestriction.blocked,contentDetails.regionRestriction.allowed
youtube#video,9IbXXTTf_69OVou9V7PKa043HO0,LJVUBqU_8gc,2026-08-18T00:45:11Z,UCcUTYi5E6B1wXxhiO9asmrQ,शिव गौरा भजन | गौरा रूठ गई पीहर चली गई | Gora Ruth Gayi Pihar Chali Gayi | Shiv Gaura Bhajan #2026,"#shiv​ #shivgorabhajan​ #bholebaba​ #saavankebhajan​ #bhakti​ #bhajan​ 
शिव गौरा भजन | गौरा रूठ गई पीहर चली गई | Gora Ruth Gayi Pihar Chali Gayi | Shiv Gaura Bhajan 2026 SHIV,GORA,PARVATI,GANESH,BHOLENATH,RAM,KRISHNA,SAVAN,SAAVAN,BHAJAN

🙏 हर हर महादेव
🙏 जय भोलेनाथ
🙏 जय माता पार्वती

#गौरारूठगई​ #GauraRuthGayi​ #ShivBhajan​ #BholeBaba​ #GauraParvati​ #Mahadev​ #ParvatiMata​ #BholeSong​ #ShivParvati​ #HarHarMahadev​

gaura ruth gayi pihar chali gayi,
गौरा रूठ गई पीहर चली गई,
gora ruth gayi pihar chali gayi,
gaura ruth gayi,
gaura ke bhajan,
gaura parvati bhajan,
shiv parvati bhajan,
shiv parvati song,
bhole baba song,
bhole baba ke bhajan,
new bhole song 2026,
new shiv bhajan 2026,
shiv bhajan,
mahadev bhajan,
mahadev song,
gaura shiv bhajan,
gaura bhajan,
parvati mata bhajan,
bholenath bhajan,
भोले बाबा के भजन,
शिव पार्वती भजन,
गौरा के भजन,
महादेव भजन,
हर हर महादेव,
sawan bhajan,
sawan song 2026
प्रिय श्रोताओं,

► हम आपके लिए लेकर आते हैं Bhajans, Devotional Songs, Kirtans, और Spiritual Music जो आपके आत्मिक शांति और भक्ति में वृद्धि करते हैं।

► Song - Gaura Ruth Gayi Pihar Chali Gayi 
► Singer - Harjeet Kaur
► Lyrics - Traditional
► Special Thanks To All Team

प्रिय दर्शको,

► हमारी Videos को आपने इतना सराहा और पसंद किया उसके लिए आप सबका बहुत धन्यवाद।



#Bhajans​ #DevotionalSongs​ #Kirtans​ #SpiritualMusic​ #RamBhajan​ #DivineMusic​ #HinduBhajans​ #PeacefulMusic​ #GodsBlessings​ #MeditationMusic​ #SoulfulBhajans​ #SpiritualJourney​ #PrayerSongs​ #IndianDevotionalMusic​",https://i.ytimg.com/vi/LJVUBqU_8gc/default.jpg,120,90,https://i.ytimg.com/vi/LJVUBqU_8gc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LJVUBqU_8gc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LJVUBqU_8gc/sddefault.jpg,640,480,Editor Ramsingh jaitpur 🎵,"['gaura ruth gayi pihar chali gayi', 'गौरा रूठ गई पीहर चली गई', 'gora ruth gayi pihar chali gayi', 'gaura ruth gayi', 'gaura ke bhajan', 'gaura parvati bhajan', 'shiv parvati bhajan', 'shiv parvati song', 'bhole baba song', 'bhole baba ke bhajan', 'new bhole song 2026', 'new shiv bhajan 2026', 'shiv bhajan', 'mahadev bhajan', 'mahadev song', 'gaura shiv bhajan', 'gaura bhajan', 'parvati mata bhajan', 'bholenath bhajan', 'भोले बाबा के भजन', 'शिव पार्वती भजन', 'गौरा के भजन']",10,none,hi,शिव गौरा भजन | गौरा रूठ गई पीहर चली गई | Gora Ruth Gayi Pihar Chali Gayi | Shiv Gaura Bhajan #2026,"#shiv​ #shivgorabhajan​ #bholebaba​ #saavankebhajan​ #bhakti​ #bhajan​ 
शिव गौरा भजन | गौरा रूठ गई पीहर चली गई | Gora Ruth Gayi Pihar Chali Gayi | Shiv Gaura Bhajan 2026 SHIV,GORA,PARVATI,GANESH,BHOLENATH,RAM,KRISHNA,SAVAN,SAAVAN,BHAJAN

🙏 हर हर महादेव
🙏 जय भोलेनाथ
🙏 जय माता पार्वती

#गौरारूठगई​ #GauraRuthGayi​ #ShivBhajan​ #BholeBaba​ #GauraParvati​ #Mahadev​ #ParvatiMata​ #BholeSong​ #ShivParvati​ #HarHarMahadev​

gaura ruth gayi pihar chali gayi,
गौरा रूठ गई पीहर चली गई,
gora ruth gayi pihar chali gayi,
gaura ruth gayi,
gaura ke bhajan,
gaura parvati bhajan,
shiv parvati bhajan,
shiv parvati song,
bhole baba song,
bhole baba ke bhajan,
new bhole song 2026,
new shiv bhajan 2026,
shiv bhajan,
mahadev bhajan,
mahadev song,
gaura shiv bhajan,
gaura bhajan,
parvati mata bhajan,
bholenath bhajan,
भोले बाबा के भजन,
शिव पार्वती भजन,
गौरा के भजन,
महादेव भजन,
हर हर महादेव,
sawan bhajan,
sawan song 2026
प्रिय श्रोताओं,

► हम आपके लिए लेकर आते हैं Bhajans, Devotional Songs, Kirtans, और Spiritual Music जो आपके आत्मिक शांति और भक्ति में वृद्धि करते हैं।

► Song - Gaura Ruth Gayi Pihar Chali Gayi 
► Singer - Harjeet Kaur
► Lyrics - Traditional
► Special Thanks To All Team

प्रिय दर्शको,

► हमारी Videos को आपने इतना सराहा और पसंद किया उसके लिए आप सबका बहुत धन्यवाद।



#Bhajans​ #DevotionalSongs​ #Kirtans​ #SpiritualMusic​ #RamBhajan​ #DivineMusic​ #HinduBhajans​ #PeacefulMusic​ #GodsBlessings​ #MeditationMusic​ #SoulfulBhajans​ #SpiritualJourney​ #PrayerSongs​ #IndianDevotionalMusic​",hi,PT8M3S,2d,hd,false,True,rectangular,118599,747,0,4,,,,,
youtube#video,45rubhJmlkiFW1ZhASqWonEkteg,NPI5-d55lYM,2026-08-19T01:30:03Z,UCGE-L0dJpos3ut0N96H75Jw,Maadhia ra Sasura Ghara || Trailer || Maadhia Comedy,AI camera katila challan - https://youtu.be/FG-r9qld4gU,https://i.ytimg.com/vi/NPI5-d55lYM/default.jpg,120,90,https://i.ytimg.com/vi/NPI5-d55lYM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NPI5-d55lYM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NPI5-d55lYM/sddefault.jpg,640,480,utkal cartoonworld,"['natia', 'natia comedy', 'natia cartoon', 'maadhia', 'madhia comedy', 'maadhia ra sasura ghara bula', 'maadhia gala sasura ghara', 'natia video', 'utkal cartoon world', 'odia comedy', 'odia cartoon']",23,none,en,Maadhia ra Sasura Ghara || Trailer || Maadhia Comedy,AI camera katila challan - https://youtu.be/FG-r9qld4gU,en-US,PT1M38S,2d,hd,false,True,rectangular,297336,9668,0,97,https://i.ytimg.com/vi/NPI5-d55lYM/maxresdefault.jpg,1280.0,720.0,,
youtube#video,Hids0sjKy7mE_etnlQQ2oU9hpyI,Wr-nh-9KdxU,2026-08-19T07:24:36Z,UCW3Ms3ZxVaZUniP-HifWCDg,Carry vs FRIENDS STATUE Chunk Battle In Minecraft!,"in this video we are doing statue battle in miencraft..

#carrydepie 
#minecraft",https://i.ytimg.com/vi/Wr-nh-9KdxU/default.jpg,120,90,https://i.ytimg.com/vi/Wr-nh-9KdxU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Wr-nh-9KdxU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Wr-nh-9KdxU/sddefault.jpg,640,480,Karry Kraft,"['carry depie', 'roblox', 'minecraft']",20,none,en,Carry vs FRIENDS STATUE Chunk Battle In Minecraft!,"in this video we are doing statue battle in miencraft..

#carrydepie 
#minecraft",en-IN,PT9M43S,2d,hd,false,True,rectangular,695277,9196,0,434,https://i.ytimg.com/vi/Wr-nh-9KdxU/maxresdefault.jpg,1280.0,720.0,,
youtube#video,t-DWw1W5XrLeKSdQTDrFkQKDS9g,J6Q8LEsgqQY,2026-08-16T05:00:12Z,UCj3oxxIU6LdLRPs8iGXhY2A,Aaj Kehna Zaroori Hai | Andaaz | Akshay Kumar | Lara Dutta | Udit Narayan | Alka Yagnik,"Movie: Andaaz (2003)
Song: Aaj Kehna Zaroori Hai
Featuring: Akshay Kumar, Lara Dutta 
Singers: Alka Yagnik, Udit Narayan
Music: Nadeem Shravan
Lyrics: Sameer
Produced by: Shree Krishna International/Suneel Darshan

Lyrics:
हे हे हे हो हो हो आ आ आ आ
आज कहना ज़रूरी है
आज कहना ज़रूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
बड़ी मुश्किल ये दूरी है
बड़ी मुश्किल ये दूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
तेरी चाहतें तेरा अंदाज़ दिल में
छुपाया है बरसों से ये राज़ दिल में
तेरी चाहतें तेरा अंदाज़ दिल में
छुपाया है बरसों से ये राज़ दिल में
बातें करूँ मैं हमेशा तुम्हारी
बढ़ा दी है तुमने मेरी बेक़रारी
अब हर पल सिंदूरी है
अब हर पल सिंदूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
बड़ी मुश्किल ये दूरी है
बड़ी मुश्किल ये दूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
ज़माने को पीछे कहीं छोड़ दें हम
चलो आज सारी हदें तोड़ दें हम
ज़माने को पीछे कहीं छोड़ दें हम
चलो आज सारी हदें तोड़ दें हम
सनम आशिक़ी का ये कैसा असर है
कहाँ आ गए हैं नहीं अब खबर है
साँस तुम बिन अधूरी है
साँस तुम बिन अधूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
आज कहना ज़रूरी है
आज कहना ज़रूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
बड़ी मुश्किल ये दूरी है
बड़ी मुश्किल ये दूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
आ हा आ हा आ हा आ हा हे हे हे हे",https://i.ytimg.com/vi/J6Q8LEsgqQY/default.jpg,120,90,https://i.ytimg.com/vi/J6Q8LEsgqQY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/J6Q8LEsgqQY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/J6Q8LEsgqQY/sddefault.jpg,640,480,DilSe Beats,,24,none,hi,Aaj Kehna Zaroori Hai | Andaaz | Akshay Kumar | Lara Dutta | Udit Narayan | Alka Yagnik,"Movie: Andaaz (2003)
Song: Aaj Kehna Zaroori Hai
Featuring: Akshay Kumar, Lara Dutta 
Singers: Alka Yagnik, Udit Narayan
Music: Nadeem Shravan
Lyrics: Sameer
Produced by: Shree Krishna International/Suneel Darshan

Lyrics:
हे हे हे हो हो हो आ आ आ आ
आज कहना ज़रूरी है
आज कहना ज़रूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
बड़ी मुश्किल ये दूरी है
बड़ी मुश्किल ये दूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
तेरी चाहतें तेरा अंदाज़ दिल में
छुपाया है बरसों से ये राज़ दिल में
तेरी चाहतें तेरा अंदाज़ दिल में
छुपाया है बरसों से ये राज़ दिल में
बातें करूँ मैं हमेशा तुम्हारी
बढ़ा दी है तुमने मेरी बेक़रारी
अब हर पल सिंदूरी है
अब हर पल सिंदूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
बड़ी मुश्किल ये दूरी है
बड़ी मुश्किल ये दूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
ज़माने को पीछे कहीं छोड़ दें हम
चलो आज सारी हदें तोड़ दें हम
ज़माने को पीछे कहीं छोड़ दें हम
चलो आज सारी हदें तोड़ दें हम
सनम आशिक़ी का ये कैसा असर है
कहाँ आ गए हैं नहीं अब खबर है
साँस तुम बिन अधूरी है
साँस तुम बिन अधूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
आज कहना ज़रूरी है
आज कहना ज़रूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
बड़ी मुश्किल ये दूरी है
बड़ी मुश्किल ये दूरी है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
कि तुमसे प्यार हुआ है
आ हा आ हा आ हा आ हा हे हे हे हे",hi,PT5M59S,2d,hd,false,True,rectangular,249059,244,0,2,https://i.ytimg.com/vi/J6Q8LEsgqQY/maxresdefault.jpg,1280.0,720.0,,
youtube#video,lnlnBS5OFqvUTHokPcMhdpxvnjI,NP5ebSjn-_I,2026-08-18T10:22:54Z,UCkhDF512LC4hnZOXtoCeDYA,"Mahakavya Shri Ramayan Katha | Teaser | Dev Sharma, Anjali Arora | Mahobiya Films | 25th Sept 2026","युग बदले, पीढ़ियाँ बदलीं…
पर श्रीराम और माता सीता के प्रेम, त्याग और मर्यादा की यह अमर कथा आज भी उतनी ही जीवित है।

The greatest epic. The most timeless story of love and sacrifice.

AJ Film Entertainment World Presents 
A Mahobiya Films Production  

Mahakavya Shri Ramayan Katha – Shri Ram Ki
Releasing IN CINEMAS 
25th September 2026.

#ShriRamayanKatha #ShriRamKi #JaiShriRam
#MahakavyaShriRamayanKatha
Shri Ram Ki 

Starring - Dev Sharma, Anjali Arora, Sheel Verma, Rajniesh Duggal, Nirbhay Wadhwa  
Directed By - Abhishek Singh  
Produced By - Prakash Mahobiya & Sanjay Bundela 
Co Produced By - Honey Kuldeep Agarwal, Monika Sen  
DOP - Kunal V Kadam, Ravi Parcha  
Editor -  Ajay Varma 
Music By - Dev  - Ashish
Production - Bobby Rajput
Creative Director- Deekshit Kaul
VFX - Flamingo VFX
Visual Promotion- Postman Studiozz
Executive Producer- Jugal Kishore Tiwari
Production Controller - Rakesh Singh Thakur
Associate Director - Roshan Singh
Costume Designer- Vaibhavi Adsule
Marketing & PR- Studio Unees
Art Department- Lakhan Das Tandiya
Casting - Diana Entertainment, Aaradhya Entertainment
Fight Master - Nishant Abdul Khan
Poster Design - Gyanchand  Devpati 
Choreography - Himanshu Kumar
DI & Sound - Aftertake Studios (Medi)
DI Colorist - Pranav Manna
Sound Designer & Recording Mixer - Deepak Pujari
Associate Producer - Anand Tiwari 
Singers- Javed Ali, Shahid Mallya, Farhad Bhiwandiwala, Kailash Kher, Shaan, Vaishali Samant",https://i.ytimg.com/vi/NP5ebSjn-_I/default.jpg,120,90,https://i.ytimg.com/vi/NP5ebSjn-_I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NP5ebSjn-_I/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NP5ebSjn-_I/sddefault.jpg,640,480,M SERIES,,10,none,en,"Mahakavya Shri Ramayan Katha | Teaser | Dev Sharma, Anjali Arora | Mahobiya Films | 25th Sept 2026","युग बदले, पीढ़ियाँ बदलीं…
पर श्रीराम और माता सीता के प्रेम, त्याग और मर्यादा की यह अमर कथा आज भी उतनी ही जीवित है।

The greatest epic. The most timeless story of love and sacrifice.

AJ Film Entertainment World Presents 
A Mahobiya Films Production  

Mahakavya Shri Ramayan Katha – Shri Ram Ki
Releasing IN CINEMAS 
25th September 2026.

#ShriRamayanKatha #ShriRamKi #JaiShriRam
#MahakavyaShriRamayanKatha
Shri Ram Ki 

Starring - Dev Sharma, Anjali Arora, Sheel Verma, Rajniesh Duggal, Nirbhay Wadhwa  
Directed By - Abhishek Singh  
Produced By - Prakash Mahobiya & Sanjay Bundela 
Co Produced By - Honey Kuldeep Agarwal, Monika Sen  
DOP - Kunal V Kadam, Ravi Parcha  
Editor -  Ajay Varma 
Music By - Dev  - Ashish
Production - Bobby Rajput
Creative Director- Deekshit Kaul
VFX - Flamingo VFX
Visual Promotion- Postman Studiozz
Executive Producer- Jugal Kishore Tiwari
Production Controller - Rakesh Singh Thakur
Associate Director - Roshan Singh
Costume Designer- Vaibhavi Adsule
Marketing & PR- Studio Unees
Art Department- Lakhan Das Tandiya
Casting - Diana Entertainment, Aaradhya Entertainment
Fight Master - Nishant Abdul Khan
Poster Design - Gyanchand  Devpati 
Choreography - Himanshu Kumar
DI & Sound - Aftertake Studios (Medi)
DI Colorist - Pranav Manna
Sound Designer & Recording Mixer - Deepak Pujari
Associate Producer - Anand Tiwari 
Singers- Javed Ali, Shahid Mallya, Farhad Bhiwandiwala, Kailash Kher, Shaan, Vaishali Samant",hi,PT1M33S,2d,hd,false,False,rectangular,390249,6145,0,3747,https://i.ytimg.com/vi/NP5ebSjn-_I/maxresdefault.jpg,1280.0,720.0,,
youtube#video,GWDKfLOl9UmdQamHFiAmyMDynas,xc6t43BS2Dk,2026-08-19T12:00:16Z,UClqifC6Nd7v-IfTqce4k62A,We Faked Our Death in Minecraft..,"in this video we are faking our death in minecraft..


#carrydepie 
#roblox",https://i.ytimg.com/vi/xc6t43BS2Dk/default.jpg,120,90,https://i.ytimg.com/vi/xc6t43BS2Dk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xc6t43BS2Dk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/xc6t43BS2Dk/sddefault.jpg,640,480,Carry Depie,"['carry depie', 'minecraft', 'roblox', 'doorbin']",20,none,en,We Faked Our Death in Minecraft..,"in this video we are faking our death in minecraft..


#carrydepie 
#roblox",hi,PT16M56S,2d,hd,false,True,rectangular,779520,14336,0,772,https://i.ytimg.com/vi/xc6t43BS2Dk/maxresdefault.jpg,1280.0,720.0,,
youtube#video,SMcw3VeQZGpMfcEXnKibuQZ79JI,QnQnz9G2LNw,2026-08-16T14:33:24Z,UCnJjcn5FrgrOEp5_N45ZLEQ,MALLEPOOLA PALLAKI (Song) | Ravi Teja | GV Prakash | Dappu Srinu | Shiva Nirvana | Irumudi,"🎶 Presenting “Mallepoola Pallaki” Lyrical Video Song, featuring Ravi Teja and the soulful music of GV Prakash Kumar.

✨ With vocals and musical energy by Dappu Srinu, lyrics by Chowdam Srinivasa , and the vibrant essence of Irumudi, this song brings together an energetic and captivating musical experience.

❤️ Enjoy the lyrical beauty, powerful beats, and infectious vibe of Mallepoola Pallaki!

#MallepoolaPallaki #RaviTeja #GVPrakashKumar #Irumudi
------------------------------------------ 
Connect with T-Series Telugu: 👉 http://bit.ly/SubscribeToTseriesTelugu
------------------------------------------
🎶 Music Slate 🎶
Song: Mallepoola Pallaki
Album/Movie: Irumudi
Artist Name: Ravi Teja
Singer: Dappu Srinu
Recreated by GV Prakash 
Original Composer: Sunkara Anjaneyulu
Lyricist: Chowdam Srinivasa Rao


🎬Movie Credits 🎬
Director: Shiva Nirvana
Producers: Naveen Yerneni & Y. Ravi Shankar
Presenters: Gulshan Kumar, Bhushan Kumar & T-Series Films
Music Director: G. V. Prakash Kumar
Co-producer: Shiv Chanana
President(T-Series): Neeraj Kalyan
CEO: Cherry
Cinematographer: Vishnu Sharma
Editor: Prawin Pudi
Production Designer: Sahi Suresh
Chief Executive Producer: Dinesh Narasimhan
Action: Ram Lakshman, Real Sathish
Choreography: Sekhar V J, Baba Baskar
Co-Director: Suresh.N
Art Director: Bhargava Noundla
Additional Screenplay: Naresh Babu.P
Costume Designer: Rajesh Kamarsu
Audiography: S Rajakrishnan
Sound design :  RaghuNath Kemisetty
VFX: Narendra Logisa
Controller: Shaik Sheksha Vali
Promos: Vijay Cuts
Publicity Design: YellowTooths
Marketing: First Show
PRO: Vamsi - Sheka

Music Label: T-Series
---------------------------
Enjoy & stay connected with us! 🎶

👉 Subscribe to T-Series Telugu: http://bit.ly/SubscribeToTseriesTelugu
👉 Like us on Facebook: http://www.facebook.com/Tseriestelugu
👉 Follow us on Instagram: http://bit.ly/InstagramT-SeriesSouthOffical
👉 Follow us on Twitter: http://bit.ly/TwitterT-SeriesSouthOffical
👉 Follow us on WhatsApp: https://bit.ly/4cGF0YV
👉 Follow us on Snapchat: https://bit.ly/4jpOwCC

Thank you for watching our latest Telugu song 2026.
If you enjoyed the song, please SUBSCRIBE to our channel and press the Bell icon 🔔 to receive instant updates on all our new releases.
✨ We promise to bring you the best Telugu songs of all time — keep supporting us!",https://i.ytimg.com/vi/QnQnz9G2LNw/default.jpg,120,90,https://i.ytimg.com/vi/QnQnz9G2LNw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QnQnz9G2LNw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/QnQnz9G2LNw/sddefault.jpg,640,480,T-Series Telugu,"['T-Series', 'Latest telugu Songs', 'telugu songs', 'latest video', 'Latest Telugu Songs 2026', 'telugu melody songs', 'Telugu Hits', 'Mallepoola Pallaki', 'Mallepoola Pallaki Song', 'Mallepoola Pallaki Lyrical', 'Mallepoola Pallaki Lyrical Video', 'Ravi Teja', 'Ravi Teja Songs', 'GV Prakash Kumar', 'GV Prakash Songs', 'Dappu Srinu', 'Shiva Nirvana', 'Irumudi', 'mallepula pallaki bangaru pallaki', 'mallepula pallaki bangaru pallaki ayyappa', 'dappu srinu', 'ayyappa Song', 'dappu srinu dj song']",10,none,en,MALLEPOOLA PALLAKI (Song) | Ravi Teja | GV Prakash | Dappu Srinu | Shiva Nirvana | Irumudi,"🎶 Presenting “Mallepoola Pallaki” Lyrical Video Song, featuring Ravi Teja and the soulful music of GV Prakash Kumar.

✨ With vocals and musical energy by Dappu Srinu, lyrics by Chowdam Srinivasa , and the vibrant essence of Irumudi, this song brings together an energetic and captivating musical experience.

❤️ Enjoy the lyrical beauty, powerful beats, and infectious vibe of Mallepoola Pallaki!

#MallepoolaPallaki #RaviTeja #GVPrakashKumar #Irumudi
------------------------------------------ 
Connect with T-Series Telugu: 👉 http://bit.ly/SubscribeToTseriesTelugu
------------------------------------------
🎶 Music Slate 🎶
Song: Mallepoola Pallaki
Album/Movie: Irumudi
Artist Name: Ravi Teja
Singer: Dappu Srinu
Recreated by GV Prakash 
Original Composer: Sunkara Anjaneyulu
Lyricist: Chowdam Srinivasa Rao


🎬Movie Credits 🎬
Director: Shiva Nirvana
Producers: Naveen Yerneni & Y. Ravi Shankar
Presenters: Gulshan Kumar, Bhushan Kumar & T-Series Films
Music Director: G. V. Prakash Kumar
Co-producer: Shiv Chanana
President(T-Series): Neeraj Kalyan
CEO: Cherry
Cinematographer: Vishnu Sharma
Editor: Prawin Pudi
Production Designer: Sahi Suresh
Chief Executive Producer: Dinesh Narasimhan
Action: Ram Lakshman, Real Sathish
Choreography: Sekhar V J, Baba Baskar
Co-Director: Suresh.N
Art Director: Bhargava Noundla
Additional Screenplay: Naresh Babu.P
Costume Designer: Rajesh Kamarsu
Audiography: S Rajakrishnan
Sound design :  RaghuNath Kemisetty
VFX: Narendra Logisa
Controller: Shaik Sheksha Vali
Promos: Vijay Cuts
Publicity Design: YellowTooths
Marketing: First Show
PRO: Vamsi - Sheka

Music Label: T-Series
---------------------------
Enjoy & stay connected with us! 🎶

👉 Subscribe to T-Series Telugu: http://bit.ly/SubscribeToTseriesTelugu
👉 Like us on Facebook: http://www.facebook.com/Tseriestelugu
👉 Follow us on Instagram: http://bit.ly/InstagramT-SeriesSouthOffical
👉 Follow us on Twitter: http://bit.ly/TwitterT-SeriesSouthOffical
👉 Follow us on WhatsApp: https://bit.ly/4cGF0YV
👉 Follow us on Snapchat: https://bit.ly/4jpOwCC

Thank you for watching our latest Telugu song 2026.
If you enjoyed the song, please SUBSCRIBE to our channel and press the Bell icon 🔔 to receive instant updates on all our new releases.
✨ We promise to bring you the best Telugu songs of all time — keep supporting us!",te,PT3M12S,2d,hd,false,True,rectangular,8289412,178581,0,4802,https://i.ytimg.com/vi/QnQnz9G2LNw/maxresdefault.jpg,1280.0,720.0,,
youtube#video,o9doO8CgLTY9_5gIeWZ2idcPXq0,yNydA8kTUOk,2026-08-19T16:54:16Z,UCeiAKuJGZrIjYvaq0nMwbJg,Toxic English Trailer REVIEW | Deeksha Sharma,"Toxic English Trailer Review By Deeksha Sharma. Yash with Director Geetu Mohandas unleashed Toxic Official English Trailer with More Massy Appeal, Clear-Cut Dialogues, Deep Emotional Performance & Bigger Larger Than Life Story Presentation. Toxic English Trailer Review Reaction & Why Yash Toxic will raise the bar for Indian Cinema even challenge Ramayana International Box Office Collection- Full Details Discussion inside. Pushpa 2 Allu Arjun vs Toxic Yash Movie- Who is the biggest Pan India Superstar- Do leave Comments below now!

#ToxicEnglishTrailer #ToxicYash #ToxicReview",https://i.ytimg.com/vi/yNydA8kTUOk/default.jpg,120,90,https://i.ytimg.com/vi/yNydA8kTUOk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yNydA8kTUOk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/yNydA8kTUOk/sddefault.jpg,640,480,Filmi Indian,"['toxic english trailer', 'toxic yash', 'toxic review', 'toxic movie', 'toxic trailer english', 'yash', 'geetu mohandas', 'toxic full movie', 'english', 'trailer', 'review', 'reaction', 'toxic yash reaction', 'toxic songs', 'kiara advani', 'yash toxic', 'yash allu arjun', 'pushpa 2', 'kgf 2', 'movie review', 'filmi indian', 'KVN PRODUCTIONS']",24,none,en,Toxic English Trailer REVIEW | Deeksha Sharma,"Toxic English Trailer Review By Deeksha Sharma. Yash with Director Geetu Mohandas unleashed Toxic Official English Trailer with More Massy Appeal, Clear-Cut Dialogues, Deep Emotional Performance & Bigger Larger Than Life Story Presentation. Toxic English Trailer Review Reaction & Why Yash Toxic will raise the bar for Indian Cinema even challenge Ramayana International Box Office Collection- Full Details Discussion inside. Pushpa 2 Allu Arjun vs Toxic Yash Movie- Who is the biggest Pan India Superstar- Do leave Comments below now!

#ToxicEnglishTrailer #ToxicYash #ToxicReview",hi,PT3M47S,2d,hd,false,True,rectangular,248692,11329,0,1139,https://i.ytimg.com/vi/yNydA8kTUOk/maxresdefault.jpg,1280.0,720.0,,
